COUNTY,RATE,L95CL,U95CL,VISITS,FLAG,YEAR,GENDER,MEASURE,HEALTHOUTCOMEID,cofips
San Juan,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08111
San Juan,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08111
San Miguel,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08113
San Miguel,,,,,2,2013,Male,Age adjusted rate,Heat-related,08113
San Miguel,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08113
San Miguel,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08113
Sedgwick,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2015,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2016,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2017,Female,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2017,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,3,2017,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2018,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2022,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2024,Female,Age adjusted rate,Heat-related,08115
Sedgwick,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08115
Sedgwick,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08115
Summit,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2012,Female,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2012,Male,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2016,Male,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2019,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2020,Female,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2020,Male,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2022,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08117
Summit,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08117
Summit,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08117
Teller,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2013,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2013,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2014,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2018,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2019,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2019,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2020,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2021,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2022,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2022,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2023,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08119
Teller,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2024,Male,Age adjusted rate,Heat-related,08119
Teller,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08119
Washington,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2014,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2015,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2016,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2017,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2018,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2018,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2019,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2019,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2021,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2021,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2022,Male,Age adjusted rate,Heat-related,08121
Washington,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08121
Washington,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08121
Weld,10.28713541,5.44799668,16.63870969,13,2,2011,Female,Age adjusted rate,Heat-related,08123
Weld,10.05392392,5.343788647,16.22781263,13,2,2011,Male,Age adjusted rate,Heat-related,08123
Weld,10.31794119,6.323415967,14.31246642,26,2,2011,Both genders,Age adjusted rate,Heat-related,08123
Weld,13.14931377,7.604515188,20.18753389,17,3,2012,Female,Age adjusted rate,Heat-related,08123
Weld,13.05288752,7.123270317,20.74843969,15,2,2012,Male,Age adjusted rate,Heat-related,08123
Weld,12.836429,8.312795893,17.36006211,32,3,2012,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2013,Female,Age adjusted rate,Heat-related,08123
Weld,10.69108034,5.750544756,17.13808294,14,2,2013,Male,Age adjusted rate,Heat-related,08123
Weld,8.764294011,5.136680544,12.39190748,23,2,2013,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2014,Female,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2014,Male,Age adjusted rate,Heat-related,08123
Weld,5.657065958,3.130111622,8.919470905,15,2,2014,Both genders,Age adjusted rate,Heat-related,08123
Weld,7.439366618,3.704243425,12.45488929,11,2,2015,Female,Age adjusted rate,Heat-related,08123
Weld,13.53063604,7.904240275,20.64461126,18,2,2015,Male,Age adjusted rate,Heat-related,08123
Weld,10.50716712,6.627246978,14.38708726,29,2,2015,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2016,Female,Age adjusted rate,Heat-related,08123
Weld,9.153995207,4.97101201,14.59285025,14,2,2016,Male,Age adjusted rate,Heat-related,08123
Weld,7.059691536,3.99790322,10.12147985,21,2,2016,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2017,Female,Age adjusted rate,Heat-related,08123
Weld,15.59094762,9.328391214,21.85350403,24,3,2017,Male,Age adjusted rate,Heat-related,08123
Weld,10.83135637,7.111588885,14.55112386,33,3,2017,Both genders,Age adjusted rate,Heat-related,08123
Weld,12.55129938,7.52075212,18.84915284,19,3,2018,Female,Age adjusted rate,Heat-related,08123
Weld,11.12818105,6.571705989,16.86508464,18,2,2018,Male,Age adjusted rate,Heat-related,08123
Weld,11.82823702,7.985001468,15.67147257,37,2,2018,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2019,Female,Age adjusted rate,Heat-related,08123
Weld,10.35958166,5.839518096,16.15395331,16,2,2019,Male,Age adjusted rate,Heat-related,08123
Weld,6.965914876,4.005599362,9.92623039,22,2,2019,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2020,Female,Age adjusted rate,Heat-related,08123
Weld,10.24303456,5.818603898,15.89803141,16,2,2020,Male,Age adjusted rate,Heat-related,08123
Weld,7.869465419,4.756719834,10.982211,25,2,2020,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2021,Female,Age adjusted rate,Heat-related,08123
Weld,11.79886205,6.572989757,17.02473433,20,2,2021,Male,Age adjusted rate,Heat-related,08123
Weld,8.760658421,5.590653706,11.93066314,30,2,2021,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2022,Female,Age adjusted rate,Heat-related,08123
Weld,14.925714,8.961500783,20.88992722,25,2,2022,Male,Age adjusted rate,Heat-related,08123
Weld,9.089711625,5.844473041,12.33495021,31,2,2022,Both genders,Age adjusted rate,Heat-related,08123
Weld,,,,,2,2023,Female,Age adjusted rate,Heat-related,08123
Weld,8.968798215,5.100696879,13.91052536,16,2,2023,Male,Age adjusted rate,Heat-related,08123
Weld,6.589044218,3.932132689,9.245955747,24,2,2023,Both genders,Age adjusted rate,Heat-related,08123
Weld,8.448739853,4.711677112,13.25901124,15,2,2024,Female,Age adjusted rate,Heat-related,08123
Weld,9.761839593,5.771535337,14.78361381,18,2,2024,Male,Age adjusted rate,Heat-related,08123
